# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 24 01:32:12 2021
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
WASP-121 b,0.2387,0.0236,,,,,,,,,0.15300,0.00845,-0.00845,0,,,,,<a refstr=SING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...91S/abstract target=ref>Sing et al. 2019</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
WASP-121 b,0.2600,0.0200,,,,,,,,,0.13962,0.00465,-0.00465,0,,,,,<a refstr=SING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...91S/abstract target=ref>Sing et al. 2019</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
WASP-121 b,0.2800,0.0200,,,,,,,,,0.13760,0.00366,-0.00366,0,,,,,<a refstr=SING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...91S/abstract target=ref>Sing et al. 2019</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
WASP-121 b,0.2986,0.0172,,,,,,,,,0.12734,0.00389,-0.00389,0,,,,,<a refstr=SING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...91S/abstract target=ref>Sing et al. 2019</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
WASP-33 b,0.4303,0.0103,,,,,,,,,0.10820,0.00140,-0.00140,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.4509,0.0103,,,,,,,,,0.10700,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.4716,0.0103,,,,,,,,,0.10730,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.4922,0.0103,,,,,,,,,0.10800,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5128,0.0103,,,,,,,,,0.10670,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5334,0.0103,,,,,,,,,0.10670,0.00080,-0.00080,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5541,0.0103,,,,,,,,,0.10570,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5747,0.0103,,,,,,,,,0.10480,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5953,0.0103,,,,,,,,,0.10370,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6159,0.0103,,,,,,,,,0.10600,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6366,0.0103,,,,,,,,,0.10410,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6572,0.0103,,,,,,,,,0.10480,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6778,0.0103,,,,,,,,,0.10490,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6984,0.0103,,,,,,,,,0.10430,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.7191,0.0103,,,,,,,,,0.10570,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.7397,0.0103,,,,,,,,,0.10550,0.00090,-0.00090,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5305,0.0105,,,,,,,,,0.10460,0.00210,-0.00210,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5514,0.0105,,,,,,,,,0.10370,0.00130,-0.00130,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5723,0.0105,,,,,,,,,0.10370,0.00130,-0.00130,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.5932,0.0105,,,,,,,,,0.10440,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6141,0.0105,,,,,,,,,0.10430,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6350,0.0105,,,,,,,,,0.10330,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6559,0.0105,,,,,,,,,0.10490,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6768,0.0105,,,,,,,,,0.10630,0.00110,-0.00110,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.6977,0.0105,,,,,,,,,0.10440,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.7186,0.0105,,,,,,,,,0.10720,0.00110,-0.00110,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.7395,0.0105,,,,,,,,,0.10580,0.00110,-0.00110,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.7810,0.0110,,,,,,,,,0.10730,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.8030,0.0110,,,,,,,,,0.10540,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.8250,0.0110,,,,,,,,,0.10690,0.00120,-0.00120,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.8470,0.0110,,,,,,,,,0.10780,0.00130,-0.00130,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
WASP-33 b,0.8690,0.0110,,,,,,,,,0.10820,0.00130,-0.00130,0,,,,,<a refstr=VON_ESSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..71V/abstract target=ref>von Essen et al. 2019</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
HD 189733 b,1.1279,,2.426200,0.012400,-0.012400,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.1467,,2.434700,0.012000,-0.012000,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.1655,,2.437800,0.014500,-0.014500,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.1843,,2.433500,0.013300,-0.013300,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2031,,2.426100,0.012800,-0.012800,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2218,,2.425500,0.012200,-0.012200,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2406,,2.418400,0.011500,-0.011500,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2594,,2.430000,0.011800,-0.011800,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2782,,2.416300,0.011700,-0.011700,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2970,,2.428700,0.012100,-0.012100,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3157,,2.426100,0.011700,-0.011700,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3345,,2.428200,0.012000,-0.012000,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3533,,2.443400,0.011400,-0.011400,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3721,,2.444900,0.011700,-0.011700,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3909,,2.439100,0.011800,-0.011800,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.4096,,2.451500,0.012600,-0.012600,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.4284,,2.449900,0.011900,-0.011900,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.4472,,2.440800,0.012300,-0.012300,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.4660,,2.431800,0.012000,-0.012000,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.4847,,2.448800,0.012500,-0.012500,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.5035,,2.424100,0.011800,-0.011800,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.5223,,2.439700,0.011700,-0.011700,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.5411,,2.430200,0.011800,-0.011800,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.5599,,2.431000,0.012300,-0.012300,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.5786,,2.440000,0.013300,-0.013300,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.5974,,2.426300,0.012500,-0.012500,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.6162,,2.421600,0.014000,-0.014000,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.6350,,2.436200,0.013100,-0.013100,0,,,,,,,,,,,,,<a refstr=MCCULLOUGH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...791...55M/abstract target=ref>McCullough et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.1262,0.0219,1.155700,0.005400,-0.005400,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.1478,0.0211,1.158500,0.005200,-0.005200,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.1686,0.0206,1.157000,0.004700,-0.004700,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.1888,0.0198,1.155100,0.004100,-0.004100,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2084,0.0193,1.153400,0.004800,-0.004800,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2275,0.0190,1.161400,0.005000,-0.005000,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2465,0.0189,1.157800,0.004200,-0.004200,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2655,0.0192,1.157200,0.004700,-0.004700,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2848,0.0193,1.157400,0.004400,-0.004400,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3038,0.0188,1.141400,0.004800,-0.004800,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3226,0.0188,1.148000,0.003600,-0.003600,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3415,0.0189,1.168600,0.005000,-0.005000,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3605,0.0192,1.171300,0.004300,-0.004300,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3800,0.0199,1.172100,0.004600,-0.004600,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4000,0.0200,1.164900,0.004400,-0.004400,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4202,0.0203,1.171400,0.004600,-0.004600,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4406,0.0206,1.169100,0.004200,-0.004200,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4615,0.0212,1.170100,0.004300,-0.004300,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4831,0.0220,1.168900,0.004800,-0.004800,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.5053,0.0224,1.173700,0.004200,-0.004200,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.5280,0.0230,1.170700,0.004200,-0.004200,0,,,,,,,,,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
